Time,Device_ID,Type,Mine_N,Mine_E,Altitude,Status
01/09/2023 21:15,004,LANDMOS,1225.270,-5030.809,444.551,0
01/09/2023 05:00,008,LANDMOS,3345.497,-949.936,211.975,4
01/09/2023 21:15,008,LANDMOS,3345.223,-950.815,212.816,0
01/09/2023 21:15,006,LANDMOS,5485.086,-5178.866,487.314,0
01/09/2023 05:00,009,LANDMOS,244.675,1101.578,362.435,0
01/09/2023 21:15,007,LANDMOS,4830.335,-5535.116,483.425,0
01/09/2023 05:00,010,LANDMOS,4902.433,-4674.536,438.435,3
01/09/2023 21:15,003,LANDMOS,1611.300,-5261.435,464.936,0
01/09/2023 21:15,005,LANDMOS,5054.196,-5250.487,474.125,0
02/09/2023 00:00,005,LANDMOS,5054.205,-5250.494,474.185,0
01/09/2023 21:15,009,LANDMOS,244.682,1101.570,362.439,0
02/09/2023 00:00,008,LANDMOS,3345.219,-950.811,212.783,0
02/09/2023 00:00,007,LANDMOS,4830.329,-5535.135,483.403,0
02/09/2023 00:00,010,LANDMOS,4902.417,-4674.537,438.430,3
02/09/2023 00:00,009,LANDMOS,244.673,1101.580,362.404,0
02/09/2023 00:30,009,LANDMOS,244.682,1101.577,362.410,0
02/09/2023 00:30,008,LANDMOS,3345.211,-950.812,212.768,0
13/09/2023 15:15,002,LANDMOS,5275.392,-5424.385,484.941,0
01/09/2023 21:30,008,LANDMOS,3345.225,-950.810,212.819,0
01/09/2023 21:30,001,LANDMOS,706.613,-5172.025,476.969,0
01/09/2023 21:30,004,LANDMOS,1225.283,-5030.808,444.602,0
01/09/2023 21:30,009,LANDMOS,244.675,1101.575,362.429,0
01/09/2023 21:30,003,LANDMOS,1611.296,-5261.428,464.933,0
01/09/2023 21:30,002,LANDMOS,5275.385,-5424.407,484.812,0
01/09/2023 21:30,007,LANDMOS,4830.297,-5535.118,483.353,0
01/09/2023 21:30,005,LANDMOS,5054.181,-5250.484,474.089,0
01/09/2023 21:30,006,LANDMOS,5485.065,-5178.866,487.273,0
01/09/2023 21:30,010,LANDMOS,4902.396,-4674.528,438.363,3
13/09/2023 15:15,005,LANDMOS,5053.887,-5250.255,474.114,3
13/09/2023 15:15,009,LANDMOS,244.662,1101.580,362.432,0
13/09/2023 15:15,006,LANDMOS,5485.348,-5179.004,486.726,3
13/09/2023 15:15,010,LANDMOS,4902.361,-4674.511,438.534,3
13/09/2023 15:15,003,LANDMOS,1611.288,-5261.444,464.987,0
13/09/2023 15:15,008,LANDMOS,3345.229,-950.829,212.783,0
13/09/2023 15:15,004,LANDMOS,1225.287,-5030.789,444.594,0
01/09/2023 05:15,001,LANDMOS,706.602,-5172.021,476.974,0
13/09/2023 15:15,007,LANDMOS,4830.278,-5535.105,483.512,0
01/09/2023 05:15,002,LANDMOS,5275.400,-5424.416,484.837,0
13/09/2023 15:30,006,LANDMOS,5485.350,-5178.991,486.724,3
13/09/2023 15:30,002,LANDMOS,5275.392,-5424.377,484.926,0
13/09/2023 15:30,005,LANDMOS,5053.891,-5250.252,474.102,3
13/09/2023 15:30,007,LANDMOS,4830.285,-5535.095,483.507,0
13/09/2023 15:30,003,LANDMOS,1611.284,-5261.444,464.997,0
13/09/2023 15:30,001,LANDMOS,706.636,-5171.992,476.972,0
13/09/2023 15:30,004,LANDMOS,1225.294,-5030.787,444.600,0
13/09/2023 15:30,008,LANDMOS,3345.233,-950.826,212.785,0
13/09/2023 15:30,010,LANDMOS,4902.364,-4674.495,438.510,3
13/09/2023 15:30,009,LANDMOS,244.666,1101.577,362.446,0
01/09/2023 05:15,005,LANDMOS,5054.210,-5250.488,474.135,0
01/09/2023 05:15,010,LANDMOS,4902.434,-4674.535,438.434,3
01/09/2023 05:15,007,LANDMOS,4830.338,-5535.124,483.417,0
01/09/2023 05:15,003,LANDMOS,1611.296,-5261.431,464.952,0
01/09/2023 05:15,004,LANDMOS,1225.272,-5030.803,444.602,0
01/09/2023 05:15,009,LANDMOS,244.673,1101.582,362.444,0
01/09/2023 05:15,008,LANDMOS,3345.255,-950.033,212.071,4
01/09/2023 05:15,006,LANDMOS,5485.093,-5178.877,487.321,0
01/09/2023 21:45,001,LANDMOS,706.608,-5172.024,476.974,0
01/09/2023 21:45,002,LANDMOS,5275.381,-5424.417,484.803,0
01/09/2023 21:45,003,LANDMOS,1611.291,-5261.436,464.956,0
01/09/2023 05:30,002,LANDMOS,5275.404,-5424.417,484.834,0
01/09/2023 05:30,005,LANDMOS,5054.209,-5250.491,474.131,0
01/09/2023 05:30,007,LANDMOS,4830.343,-5535.126,483.414,0
01/09/2023 05:30,004,LANDMOS,1225.280,-5030.801,444.613,0
01/09/2023 05:30,003,LANDMOS,1611.300,-5261.434,464.948,0
01/09/2023 05:30,001,LANDMOS,706.608,-5172.020,476.969,0
01/09/2023 05:30,006,LANDMOS,5485.100,-5178.880,487.321,0
01/09/2023 05:30,009,LANDMOS,244.669,1101.583,362.430,0
01/09/2023 05:30,008,LANDMOS,3345.276,-950.206,212.363,4
01/09/2023 05:30,010,LANDMOS,4902.440,-4674.537,438.425,3
01/09/2023 21:45,004,LANDMOS,1225.275,-5030.803,444.583,0
01/09/2023 05:45,002,LANDMOS,5275.403,-5424.421,484.826,0
01/09/2023 05:45,005,LANDMOS,5054.210,-5250.493,474.124,0
01/09/2023 05:45,006,LANDMOS,5485.097,-5178.879,487.318,0
01/09/2023 05:45,004,LANDMOS,1225.282,-5030.800,444.587,0
01/09/2023 05:45,003,LANDMOS,1611.298,-5261.439,464.940,0
01/09/2023 05:45,001,LANDMOS,706.607,-5172.021,476.969,0
01/09/2023 05:45,008,LANDMOS,3345.096,-950.410,213.087,4
01/09/2023 05:45,007,LANDMOS,4830.341,-5535.129,483.411,0
01/09/2023 05:45,010,LANDMOS,4902.437,-4674.538,438.433,3
01/09/2023 05:45,009,LANDMOS,244.669,1101.579,362.429,0
01/09/2023 21:45,005,LANDMOS,5054.190,-5250.482,474.097,0
01/09/2023 06:00,002,LANDMOS,5275.401,-5424.419,484.836,0
01/09/2023 06:00,005,LANDMOS,5054.209,-5250.494,474.122,0
01/09/2023 06:00,007,LANDMOS,4830.338,-5535.128,483.418,0
01/09/2023 06:00,004,LANDMOS,1225.285,-5030.798,444.583,0
01/09/2023 06:00,003,LANDMOS,1611.299,-5261.433,464.949,0
01/09/2023 06:00,001,LANDMOS,706.606,-5172.022,476.967,0
01/09/2023 06:00,006,LANDMOS,5485.095,-5178.880,487.323,0
01/09/2023 06:00,008,LANDMOS,3345.021,-950.531,212.934,4
01/09/2023 06:00,009,LANDMOS,244.675,1101.577,362.438,0
01/09/2023 06:00,010,LANDMOS,4902.435,-4674.538,438.434,3
03/09/2023 15:30,001,LANDMOS,706.616,-5172.024,476.929,0
01/09/2023 06:15,002,LANDMOS,5275.402,-5424.419,484.839,0
01/09/2023 06:15,005,LANDMOS,5054.210,-5250.495,474.133,0
01/09/2023 06:15,007,LANDMOS,4830.339,-5535.126,483.423,0
01/09/2023 06:15,004,LANDMOS,1225.272,-5030.803,444.573,0
01/09/2023 06:15,003,LANDMOS,1611.300,-5261.432,464.944,0
01/09/2023 06:15,001,LANDMOS,706.602,-5172.021,476.973,0
01/09/2023 06:15,006,LANDMOS,5485.095,-5178.880,487.331,0
01/09/2023 06:15,009,LANDMOS,244.677,1101.573,362.444,0
01/09/2023 06:15,008,LANDMOS,3345.372,-950.414,213.248,4
01/09/2023 06:15,010,LANDMOS,4902.435,-4674.538,438.448,3
03/09/2023 15:45,001,LANDMOS,706.620,-5172.024,476.933,0
01/09/2023 06:30,002,LANDMOS,5275.400,-5424.423,484.832,0
01/09/2023 06:30,006,LANDMOS,5485.094,-5178.883,487.327,0
01/09/2023 06:30,008,LANDMOS,3345.434,-950.328,213.429,4
01/09/2023 06:30,004,LANDMOS,1225.273,-5030.806,444.571,0
01/09/2023 06:30,003,LANDMOS,1611.299,-5261.434,464.929,0
01/09/2023 06:30,001,LANDMOS,706.605,-5172.027,476.969,0
01/09/2023 06:30,010,LANDMOS,4902.434,-4674.542,438.439,3
01/09/2023 06:30,005,LANDMOS,5054.208,-5250.499,474.132,0
01/09/2023 06:30,007,LANDMOS,4830.337,-5535.132,483.413,0
01/09/2023 06:30,009,LANDMOS,244.681,1101.562,362.456,0
01/09/2023 21:45,006,LANDMOS,5485.072,-5178.877,487.281,0
01/09/2023 07:00,006,LANDMOS,5485.092,-5178.887,487.306,0
01/09/2023 07:00,004,LANDMOS,1225.274,-5030.806,444.576,0
01/09/2023 07:00,003,LANDMOS,1611.292,-5261.436,464.927,0
01/09/2023 07:00,009,LANDMOS,244.669,1101.573,362.426,0
01/09/2023 07:00,001,LANDMOS,706.603,-5172.028,476.948,0
01/09/2023 07:00,005,LANDMOS,5054.208,-5250.502,474.118,0
01/09/2023 07:00,002,LANDMOS,5275.398,-5424.428,484.811,0
01/09/2023 07:00,007,LANDMOS,4830.336,-5535.134,483.399,0
01/09/2023 07:00,008,LANDMOS,3345.504,-950.539,213.356,4
01/09/2023 07:00,010,LANDMOS,4902.433,-4674.548,438.423,3
01/09/2023 21:45,007,LANDMOS,4830.306,-5535.111,483.384,0
13/09/2023 15:45,001,LANDMOS,706.630,-5172.008,476.945,0
01/09/2023 07:15,002,LANDMOS,5275.401,-5424.427,484.806,0
01/09/2023 07:15,006,LANDMOS,5485.095,-5178.889,487.292,0
01/09/2023 07:15,008,LANDMOS,3345.724,-950.884,213.654,4
01/09/2023 07:15,004,LANDMOS,1225.280,-5030.808,444.555,0
01/09/2023 07:15,003,LANDMOS,1611.298,-5261.434,464.926,0
01/09/2023 07:15,001,LANDMOS,706.612,-5172.031,476.944,0
01/09/2023 07:15,010,LANDMOS,4902.435,-4674.548,438.398,3
01/09/2023 07:15,005,LANDMOS,5054.208,-5250.504,474.105,0
01/09/2023 07:15,007,LANDMOS,4830.339,-5535.135,483.388,0
01/09/2023 07:15,009,LANDMOS,244.676,1101.567,362.434,0
01/09/2023 21:45,008,LANDMOS,3345.216,-950.808,212.816,0
01/09/2023 07:30,001,LANDMOS,706.611,-5172.029,476.934,0
01/09/2023 07:30,004,LANDMOS,1225.281,-5030.799,444.553,0
01/09/2023 07:30,007,LANDMOS,4830.338,-5535.137,483.372,0
01/09/2023 07:30,003,LANDMOS,1611.305,-5261.438,464.909,0
01/09/2023 07:30,002,LANDMOS,5275.398,-5424.430,484.788,0
01/09/2023 07:30,005,LANDMOS,5054.206,-5250.505,474.092,0
01/09/2023 07:30,006,LANDMOS,5485.093,-5178.889,487.281,0
01/09/2023 07:30,009,LANDMOS,244.672,1101.566,362.414,0
01/09/2023 07:30,008,LANDMOS,3346.018,-951.132,214.276,4
01/09/2023 07:30,010,LANDMOS,4902.431,-4674.549,438.383,3
01/09/2023 07:45,008,LANDMOS,3346.407,-951.344,215.057,4
01/09/2023 07:45,006,LANDMOS,5485.086,-5178.885,487.286,0
01/09/2023 07:45,005,LANDMOS,5054.204,-5250.502,474.098,0
01/09/2023 07:45,003,LANDMOS,1611.306,-5261.439,464.909,0
01/09/2023 07:45,002,LANDMOS,5275.392,-5424.426,484.797,0
01/09/2023 07:45,001,LANDMOS,706.610,-5172.026,476.931,0
01/09/2023 07:45,004,LANDMOS,1225.283,-5030.796,444.541,0
01/09/2023 07:45,010,LANDMOS,4902.428,-4674.545,438.391,3
01/09/2023 07:45,007,LANDMOS,4830.331,-5535.134,483.379,0
01/09/2023 07:45,009,LANDMOS,244.666,1101.571,362.398,0
01/09/2023 21:45,010,LANDMOS,4902.404,-4674.538,438.384,3
01/09/2023 21:45,009,LANDMOS,244.678,1101.572,362.437,0
02/09/2023 00:15,001,LANDMOS,706.610,-5172.035,476.953,0
01/09/2023 08:00,004,LANDMOS,1225.294,-5030.790,444.607,0
01/09/2023 08:00,003,LANDMOS,1611.308,-5261.436,464.927,0
01/09/2023 08:00,007,LANDMOS,4830.337,-5535.133,483.394,0
01/09/2023 08:00,005,LANDMOS,5054.208,-5250.499,474.105,0
01/09/2023 08:00,001,LANDMOS,706.611,-5172.026,476.940,0
01/09/2023 08:00,006,LANDMOS,5485.091,-5178.885,487.298,0
01/09/2023 08:00,002,LANDMOS,5275.396,-5424.424,484.809,0
01/09/2023 08:00,008,LANDMOS,3345.674,-950.647,213.328,4
01/09/2023 08:00,010,LANDMOS,4902.434,-4674.544,438.404,3
01/09/2023 08:00,009,LANDMOS,244.671,1101.572,362.405,0
01/09/2023 22:00,001,LANDMOS,706.617,-5172.022,476.968,0
01/09/2023 08:15,008,LANDMOS,3345.633,-950.880,213.097,4
01/09/2023 08:15,003,LANDMOS,1611.309,-5261.440,464.925,0
01/09/2023 22:00,006,LANDMOS,5485.108,-5178.861,487.377,0
01/09/2023 22:00,002,LANDMOS,5275.399,-5424.414,484.853,0
01/09/2023 08:15,004,LANDMOS,1225.291,-5030.793,444.592,0
01/09/2023 08:15,007,LANDMOS,4830.340,-5535.134,483.398,0
01/09/2023 08:15,005,LANDMOS,5054.210,-5250.500,474.098,0
01/09/2023 22:00,005,LANDMOS,5054.190,-5250.489,474.107,0
01/09/2023 22:00,008,LANDMOS,3345.235,-950.806,212.802,0
01/09/2023 22:00,003,LANDMOS,1611.320,-5261.425,464.949,0
01/09/2023 08:15,010,LANDMOS,4902.435,-4674.540,438.418,3
01/09/2023 08:15,009,LANDMOS,244.673,1101.578,362.407,0
01/09/2023 08:15,006,LANDMOS,5485.094,-5178.886,487.302,0
01/09/2023 08:15,001,LANDMOS,706.617,-5172.020,476.953,0
01/09/2023 08:15,002,LANDMOS,5275.400,-5424.426,484.820,0
01/09/2023 22:00,004,LANDMOS,1225.304,-5030.795,444.581,0
01/09/2023 22:00,009,LANDMOS,244.673,1101.578,362.429,0
01/09/2023 22:00,007,LANDMOS,4830.347,-5535.119,483.425,0
01/09/2023 22:00,010,LANDMOS,4902.425,-4674.534,438.398,3
02/09/2023 00:15,002,LANDMOS,5275.406,-5424.419,484.796,0
01/09/2023 08:30,008,LANDMOS,3345.630,-951.083,214.094,4
01/09/2023 08:30,006,LANDMOS,5485.090,-5178.885,487.303,0
01/09/2023 08:30,003,LANDMOS,1611.313,-5261.432,464.909,0
01/09/2023 08:30,002,LANDMOS,5275.395,-5424.424,484.822,0
01/09/2023 08:30,004,LANDMOS,1225.290,-5030.788,444.581,0
01/09/2023 08:30,001,LANDMOS,706.619,-5172.023,476.947,0
01/09/2023 08:30,007,LANDMOS,4830.334,-5535.134,483.396,0
01/09/2023 08:30,005,LANDMOS,5054.206,-5250.496,474.103,0
01/09/2023 22:15,001,LANDMOS,706.615,-5172.020,476.973,0
01/09/2023 08:30,009,LANDMOS,244.680,1101.580,362.406,0
13/09/2023 15:45,002,LANDMOS,5275.368,-5424.381,484.924,0
01/09/2023 08:30,010,LANDMOS,4902.432,-4674.542,438.421,3
03/09/2023 17:30,001,LANDMOS,706.621,-5172.036,476.977,0
13/09/2023 15:45,003,LANDMOS,1611.289,-5261.442,464.983,0
01/09/2023 08:45,001,LANDMOS,706.623,-5172.023,476.959,0
01/09/2023 08:45,008,LANDMOS,3345.809,-950.369,213.903,4
01/09/2023 08:45,006,LANDMOS,5485.092,-5178.883,487.314,0
01/09/2023 08:45,002,LANDMOS,5275.394,-5424.424,484.831,0
01/09/2023 08:45,005,LANDMOS,5054.207,-5250.497,474.112,0
01/09/2023 08:45,004,LANDMOS,1225.290,-5030.787,444.591,0
01/09/2023 08:45,003,LANDMOS,1611.308,-5261.425,464.932,0
01/09/2023 08:45,009,LANDMOS,244.688,1101.577,362.413,0
01/09/2023 08:45,007,LANDMOS,4830.338,-5535.129,483.403,0
01/09/2023 08:45,010,LANDMOS,4902.434,-4674.538,438.421,3
01/09/2023 22:15,002,LANDMOS,5275.415,-5424.410,484.852,0
01/09/2023 09:00,001,LANDMOS,706.619,-5172.018,476.964,0
01/09/2023 09:00,006,LANDMOS,5485.092,-5178.881,487.314,0
01/09/2023 09:00,002,LANDMOS,5275.398,-5424.420,484.828,0
01/09/2023 09:00,005,LANDMOS,5054.209,-5250.495,474.110,0
01/09/2023 09:00,007,LANDMOS,4830.340,-5535.129,483.406,0
01/09/2023 09:00,004,LANDMOS,1225.291,-5030.785,444.593,0
01/09/2023 09:00,003,LANDMOS,1611.305,-5261.427,464.938,0
01/09/2023 09:00,009,LANDMOS,244.683,1101.586,362.414,0
01/09/2023 09:00,010,LANDMOS,4902.435,-4674.534,438.422,3
01/09/2023 09:00,008,LANDMOS,3345.665,-950.652,213.446,4
05/09/2023 19:15,002,LANDMOS,5275.396,-5424.408,484.755,0
01/09/2023 09:15,004,LANDMOS,1225.292,-5030.785,444.596,0
01/09/2023 09:15,001,LANDMOS,706.625,-5172.014,476.945,0
01/09/2023 09:15,008,LANDMOS,3345.627,-951.600,213.603,4
01/09/2023 09:15,002,LANDMOS,5275.402,-5424.414,484.811,0
01/09/2023 09:15,006,LANDMOS,5485.096,-5178.874,487.301,0
01/09/2023 09:15,009,LANDMOS,244.681,1101.590,362.408,0
01/09/2023 09:15,005,LANDMOS,5054.216,-5250.489,474.104,0
01/09/2023 09:15,003,LANDMOS,1611.307,-5261.426,464.921,0
01/09/2023 09:15,007,LANDMOS,4830.344,-5535.120,483.383,0
01/09/2023 09:15,010,LANDMOS,4902.438,-4674.533,438.407,3
05/09/2023 19:30,002,LANDMOS,5275.404,-5424.405,484.742,0
01/09/2023 09:30,001,LANDMOS,706.620,-5172.014,476.942,0
01/09/2023 09:30,006,LANDMOS,5485.092,-5178.873,487.288,0
01/09/2023 09:30,002,LANDMOS,5275.396,-5424.411,484.818,0
01/09/2023 09:30,005,LANDMOS,5054.210,-5250.483,474.107,0
01/09/2023 09:30,008,LANDMOS,3345.771,-952.099,214.698,4
01/09/2023 09:30,004,LANDMOS,1225.294,-5030.790,444.592,0
01/09/2023 09:30,003,LANDMOS,1611.309,-5261.418,464.919,0
01/09/2023 09:30,007,LANDMOS,4830.340,-5535.114,483.385,0
01/09/2023 09:30,009,LANDMOS,244.679,1101.597,362.416,0
01/09/2023 09:30,010,LANDMOS,4902.435,-4674.530,438.407,3
09/09/2023 05:30,001,LANDMOS,706.606,-5172.010,476.983,0
01/09/2023 09:45,004,LANDMOS,1225.287,-5030.792,444.572,0
01/09/2023 09:45,003,LANDMOS,1611.303,-5261.426,464.912,0
01/09/2023 09:45,006,LANDMOS,5485.083,-5178.864,487.290,0
01/09/2023 09:45,002,LANDMOS,5275.391,-5424.404,484.808,0
01/09/2023 09:45,001,LANDMOS,706.612,-5172.013,476.948,0
01/09/2023 09:45,005,LANDMOS,5054.201,-5250.484,474.105,0
01/09/2023 09:45,007,LANDMOS,4830.334,-5535.112,483.376,0
01/09/2023 09:45,008,LANDMOS,3345.549,-952.553,215.566,4
01/09/2023 09:45,009,LANDMOS,244.669,1101.597,362.407,0
01/09/2023 22:15,003,LANDMOS,1611.311,-5261.436,464.939,0
01/09/2023 09:45,010,LANDMOS,4902.428,-4674.528,438.399,3
13/09/2023 15:45,007,LANDMOS,4830.294,-5535.093,483.512,0
13/09/2023 15:45,004,LANDMOS,1225.294,-5030.785,444.593,0
13/09/2023 15:45,005,LANDMOS,5053.885,-5250.263,474.114,3
13/09/2023 15:45,008,LANDMOS,3345.232,-950.827,212.787,0
13/09/2023 15:45,006,LANDMOS,5485.353,-5179.015,486.723,3
13/09/2023 15:45,010,LANDMOS,4902.355,-4674.504,438.476,3
13/09/2023 15:45,009,LANDMOS,244.667,1101.580,362.442,0
01/09/2023 10:00,001,LANDMOS,706.614,-5172.010,476.948,0
01/09/2023 10:00,006,LANDMOS,5485.080,-5178.855,487.303,0
01/09/2023 10:00,002,LANDMOS,5275.392,-5424.392,484.826,0
01/09/2023 10:00,005,LANDMOS,5054.203,-5250.475,474.125,0
01/09/2023 10:00,007,LANDMOS,4830.331,-5535.102,483.392,0
01/09/2023 10:00,004,LANDMOS,1225.287,-5030.784,444.567,0
01/09/2023 10:00,003,LANDMOS,1611.306,-5261.417,464.911,0
01/09/2023 10:00,008,LANDMOS,3345.219,-950.799,212.777,0
01/09/2023 10:00,010,LANDMOS,4902.427,-4674.521,438.412,3
01/09/2023 10:00,009,LANDMOS,244.671,1101.602,362.417,0
10/09/2023 17:00,001,LANDMOS,706.611,-5172.010,476.987,0
01/09/2023 10:15,001,LANDMOS,706.612,-5172.010,476.943,0
01/09/2023 10:15,006,LANDMOS,5485.077,-5178.852,487.308,0
01/09/2023 10:15,002,LANDMOS,5275.385,-5424.394,484.823,0
01/09/2023 10:15,005,LANDMOS,5054.195,-5250.474,474.129,0
01/09/2023 10:15,007,LANDMOS,4830.324,-5535.103,483.395,0
01/09/2023 10:15,004,LANDMOS,1225.292,-5030.778,444.585,0
01/09/2023 10:15,003,LANDMOS,1611.297,-5261.395,464.898,0
01/09/2023 10:15,009,LANDMOS,244.667,1101.603,362.418,0
01/09/2023 10:15,010,LANDMOS,4902.421,-4674.520,438.422,3
01/09/2023 10:15,008,LANDMOS,3345.220,-950.797,212.791,0
13/09/2023 16:00,001,LANDMOS,706.627,-5171.998,476.960,0
01/09/2023 10:30,001,LANDMOS,706.618,-5172.005,476.956,0
01/09/2023 10:30,004,LANDMOS,1225.288,-5030.778,444.592,0
01/09/2023 10:30,002,LANDMOS,5275.375,-5424.409,484.812,0
01/09/2023 10:30,009,LANDMOS,244.666,1101.600,362.425,0
01/09/2023 10:30,007,LANDMOS,4830.330,-5535.101,483.423,0
01/09/2023 10:30,006,LANDMOS,5485.073,-5178.868,487.317,0
01/09/2023 10:30,010,LANDMOS,4902.420,-4674.512,438.443,3
01/09/2023 10:30,003,LANDMOS,1611.300,-5261.402,464.934,0
01/09/2023 10:30,005,LANDMOS,5054.196,-5250.468,474.153,0
01/09/2023 10:30,008,LANDMOS,3345.218,-950.795,212.798,0
10/09/2023 17:15,001,LANDMOS,706.612,-5172.015,476.979,0
01/09/2023 10:45,001,LANDMOS,706.607,-5172.011,476.960,0
01/09/2023 10:45,004,LANDMOS,1225.286,-5030.784,444.596,0
01/09/2023 10:45,002,LANDMOS,5275.370,-5424.384,484.840,0
01/09/2023 10:45,008,LANDMOS,3345.221,-950.796,212.799,0
01/09/2023 10:45,007,LANDMOS,4830.318,-5535.106,483.422,0
01/09/2023 10:45,006,LANDMOS,5485.069,-5178.848,487.332,0
01/09/2023 10:45,005,LANDMOS,5054.191,-5250.475,474.147,0
01/09/2023 10:45,003,LANDMOS,1611.296,-5261.411,464.929,0
01/09/2023 10:45,009,LANDMOS,244.665,1101.602,362.428,0
01/09/2023 10:45,010,LANDMOS,4902.413,-4674.519,438.447,3
13/09/2023 16:00,002,LANDMOS,5275.369,-5424.360,484.914,4
01/09/2023 11:00,002,LANDMOS,5275.357,-5424.379,484.866,0
01/09/2023 11:00,005,LANDMOS,5054.188,-5250.468,474.164,0
01/09/2023 11:00,008,LANDMOS,3345.223,-950.801,212.794,0
01/09/2023 11:00,004,LANDMOS,1225.278,-5030.794,444.557,0
01/09/2023 11:00,003,LANDMOS,1611.296,-5261.429,464.932,0
01/09/2023 11:00,001,LANDMOS,706.601,-5172.026,476.951,0
01/09/2023 11:00,006,LANDMOS,5485.056,-5178.843,487.364,0
01/09/2023 11:00,007,LANDMOS,4830.312,-5535.091,483.469,0
01/09/2023 11:00,010,LANDMOS,4902.410,-4674.517,438.471,3
01/09/2023 11:00,009,LANDMOS,244.665,1101.600,362.426,0
13/09/2023 16:00,003,LANDMOS,1611.285,-5261.433,464.973,0
01/09/2023 11:15,001,LANDMOS,706.614,-5172.032,476.967,0
01/09/2023 11:15,006,LANDMOS,5485.069,-5178.847,487.365,0
01/09/2023 11:15,002,LANDMOS,5275.373,-5424.385,484.872,0
01/09/2023 11:15,005,LANDMOS,5054.202,-5250.476,474.152,0
01/09/2023 11:15,007,LANDMOS,4830.334,-5535.100,483.465,0
01/09/2023 11:15,004,LANDMOS,1225.276,-5030.806,444.552,0
01/09/2023 11:15,003,LANDMOS,1611.295,-5261.434,464.926,0
01/09/2023 11:15,008,LANDMOS,3345.220,-950.803,212.789,0
01/09/2023 11:15,010,LANDMOS,4902.428,-4674.524,438.471,3
01/09/2023 11:15,009,LANDMOS,244.666,1101.596,362.428,0
01/09/2023 22:15,004,LANDMOS,1225.298,-5030.791,444.551,0
01/09/2023 11:30,003,LANDMOS,1611.276,-5261.450,464.952,0
01/09/2023 11:30,001,LANDMOS,706.606,-5172.040,476.989,0
01/09/2023 11:30,004,LANDMOS,1225.287,-5030.803,444.562,0
01/09/2023 11:30,002,LANDMOS,5275.379,-5424.405,484.882,0
01/09/2023 11:30,008,LANDMOS,3345.220,-950.811,212.776,0
01/09/2023 11:30,007,LANDMOS,4830.315,-5535.112,483.463,0
01/09/2023 11:30,006,LANDMOS,5485.071,-5178.874,487.382,0
01/09/2023 11:30,005,LANDMOS,5054.180,-5250.485,474.164,0
01/09/2023 11:30,009,LANDMOS,244.662,1101.588,362.423,0
01/09/2023 11:30,010,LANDMOS,4902.407,-4674.529,438.477,3
13/09/2023 16:00,004,LANDMOS,1225.287,-5030.783,444.579,0
01/09/2023 11:45,001,LANDMOS,706.606,-5172.030,476.945,0
01/09/2023 11:45,006,LANDMOS,5485.063,-5178.866,487.344,0
01/09/2023 11:45,002,LANDMOS,5275.359,-5424.400,484.872,0
01/09/2023 11:45,005,LANDMOS,5054.182,-5250.478,474.126,0
01/09/2023 11:45,007,LANDMOS,4830.316,-5535.108,483.441,0
01/09/2023 11:45,004,LANDMOS,1225.284,-5030.795,444.553,0
01/09/2023 11:45,003,LANDMOS,1611.300,-5261.436,464.921,0
01/09/2023 11:45,008,LANDMOS,3345.215,-950.805,212.772,0
01/09/2023 11:45,010,LANDMOS,4902.415,-4674.521,438.446,3
01/09/2023 11:45,009,LANDMOS,244.666,1101.588,362.431,0
13/09/2023 16:00,005,LANDMOS,5053.898,-5250.255,474.072,3
01/09/2023 12:00,001,LANDMOS,706.611,-5172.020,476.945,0
01/09/2023 12:00,006,LANDMOS,5485.077,-5178.863,487.379,0
01/09/2023 12:00,002,LANDMOS,5275.379,-5424.393,484.863,0
01/09/2023 12:00,005,LANDMOS,5054.185,-5250.481,474.143,0
01/09/2023 12:00,008,LANDMOS,3345.207,-950.806,212.770,0
01/09/2023 12:00,004,LANDMOS,1225.284,-5030.783,444.586,0
01/09/2023 12:00,003,LANDMOS,1611.300,-5261.426,464.939,0
01/09/2023 12:00,007,LANDMOS,4830.313,-5535.104,483.458,0
01/09/2023 12:00,009,LANDMOS,244.669,1101.575,362.446,0
01/09/2023 12:00,010,LANDMOS,4902.415,-4674.526,438.463,3
10/09/2023 17:30,001,LANDMOS,706.610,-5172.015,476.986,0
01/09/2023 12:15,001,LANDMOS,706.606,-5172.019,476.978,0
01/09/2023 12:15,004,LANDMOS,1225.271,-5030.795,444.592,0
01/09/2023 12:15,003,LANDMOS,1611.300,-5261.420,464.944,0
01/09/2023 12:15,002,LANDMOS,5275.389,-5424.413,484.916,0
01/09/2023 12:15,006,LANDMOS,5485.090,-5178.867,487.393,0
01/09/2023 12:15,005,LANDMOS,5054.203,-5250.495,474.162,0
01/09/2023 12:15,007,LANDMOS,4830.328,-5535.123,483.476,0
10/09/2023 18:00,007,LANDMOS,4830.311,-5535.129,483.422,0
10/09/2023 18:00,005,LANDMOS,5053.949,-5250.313,474.025,3
10/09/2023 18:00,004,LANDMOS,1225.272,-5030.805,444.611,0
10/09/2023 18:00,001,LANDMOS,706.614,-5172.016,476.968,0
01/09/2023 12:15,008,LANDMOS,3345.207,-950.799,212.746,0
01/09/2023 22:15,005,LANDMOS,5054.209,-5250.487,474.120,0
01/09/2023 12:15,009,LANDMOS,244.667,1101.579,362.416,0
10/09/2023 18:00,003,LANDMOS,1611.283,-5261.444,464.977,0
